ID,Symbol,CreateTime,Body,Sentiment
81032069,TWTR,2017-04-24T23:40:49Z,b'$TWTR god forbid Twtr breaks 15s on ER day. This board will be loaded with pumpers. It will feel like Twtr just passed FBs market cap \xf0\x9f\x98\x82',None
81031878,TWTR,2017-04-24T23:37:29Z,b'$TWTR they always do. Some will stay and twist the truth as to why Twtr lost again# like blame MMs# trump ....',None
81031659,TWTR,2017-04-24T23:33:51Z,b'$TWTR jack is mysterious going into ER. I wonder if he means 100% up or 100% red or just $100 BO.',None
81031299,TWTR,2017-04-24T23:27:25Z,b'$TWTR huge gains after hours . Run up due to ER',None
81031157,TWTR,2017-04-24T23:24:46Z,b'$TWTR This administration has put a whole new spin on the phrase &quot;Twitter War&quot;.',None
81030025,TWTR,2017-04-24T23:03:06Z,b'$TWTR $TWTR jan &#39;16 to Dec &#39;16 chart w/ ER&#39;s- PPS similar to now. Fuggly...',None
81029531,TWTR,2017-04-24T22:56:08Z,b'Interesting day tomorrow on $TWTR. We&#39;ll see who&#39;s tired of getting F&#39;d over on ER&#39;s and chickens out.',None
81029260,TWTR,2017-04-24T22:51:54Z,b'All time HIGH $XLK :) $NFLX $FB $TWTR $AAPL $TSLA $GOOG $AMZN $SNAP $FB $TWTR Todays Live Trades https://youtu.be/pmlYw5Em1aI',None
81028025,TWTR,2017-04-24T22:33:50Z,b'$TWTR Earnings poll- Bearish bets hit like.  GL!',None
81027979,TWTR,2017-04-24T22:33:16Z,b'$TWTR Earnings poll- Bullish bets hit like',None
81027495,TWTR,2017-04-24T22:26:35Z,b'$twtr Do not listen to the BS.  Remember one thing 300M users.  Let the shorts take it down another leg they are going to get crunched.',None
81027379,TWTR,2017-04-24T22:24:36Z,b'86% of $TWTR users who voted on a recent poll would not reelect the company&#39;s Executive Chairman to a new term. See: https://twitter.com/Syncubate/status/856622055550312449',None
81027354,TWTR,2017-04-24T22:24:12Z,b'$TWTR',None
81026112,TWTR,2017-04-24T22:07:25Z,b'Published $TWTR estimate on Estimize: ... http://www.estimize.com/twtr/fq1-2017/users/billb1210?utm_medium=share&amp;utm_source=stocktwits',None
81025849,TWTR,2017-04-24T22:04:21Z,b'$FB market capitalization compared to $TWTR https://stockrow.com/share/80dc10a9cf5fde2c405f295f3790cc52',None
81025755,TWTR,2017-04-24T22:03:26Z,b'Who remembers when everyone thought Periscope would save $TWTR? Lol# what a joke. Not even Jack uses it.',Bearish
81025535,TWTR,2017-04-24T22:00:10Z,b'$TWTR same thing as last time. All of these loud bulls will disappear shortly after earnings',None
81025258,TWTR,2017-04-24T21:55:53Z,b'$TWTR institutional net flows into TWTR are way up as of recent# doesn&#39;t seem like speculation to me if PMs are overweight',None
81024976,TWTR,2017-04-24T21:52:50Z,b'$TWTR',Bearish
81023505,TWTR,2017-04-24T21:33:47Z,b'Short/Sell $TWTR# Buy $NVDA | $INTC $AMD: https://aff.whotrades.com/t/b/nz57pex5/',None
81022839,TWTR,2017-04-24T21:26:14Z,b'$TWTR short squeeze coming - IMO',None
