ID,Symbol,Date,CreateTime,Body,Sentiment
81682709,TWTR,2017-05-01,2017-05-01T19:01:50Z,b'$TWTR but bears said just an hour and a half ago this was going to start going down but it&#39;s higher??? Whaaaaattt',Bullish
81682707,TWTR,2017-05-01,2017-05-01T19:01:51Z,b'$TWTR Shorts MM in full panic after 2 yrs of stealing weak hand shares# BCNV',Bullish
81682542,TWTR,2017-05-01,2017-05-01T19:00:32Z,b'$TWTR TWTR&gt;JUST THE BEGINNING!',None
81682502,TWTR,2017-05-01,2017-05-01T19:00:19Z,b'$TWTR many so many resignations on so many different media platforms# WEIRD!',None
81682497,TWTR,2017-05-01,2017-05-01T19:00:20Z,b'$TWTR BREAKOUT $17.52',Bullish
81682320,TWTR,2017-05-01,2017-05-01T18:59:07Z,b'$TWTR WE break $17.4955# we test $17.65# all day shorts must CHASE &amp; COVER# CHECKMATE !!!!!!!!!!!!!!!! $$ 18 next station then express train',Bullish
81681989,TWTR,2017-05-01,2017-05-01T18:56:46Z,b'$TWTR can you imagine Twitter has the conference tonight at 8PM# for a reason? What time does AH trading close?',None
81681708,TWTR,2017-05-01,2017-05-01T18:54:46Z,b'$TWTR witter will reveal more about its streaming video plans during its first Digital Content in New York on Monday evening from CNBC news',None
81681526,TWTR,2017-05-01,2017-05-01T18:53:35Z,b'$TWTR bloomberg is the first content provider to twitter TV# are there more? check news http://www.opiniontrade.com/stock.html?top-search=TWTR',None
81681511,TWTR,2017-05-01,2017-05-01T18:53:30Z,b'$TWTR this will be such a disappointment for longs... lol',Bearish
81681408,TWTR,2017-05-01,2017-05-01T18:52:49Z,b'$TWTR this top has made the island affordable to me ... tks for asking',None
81681369,TWTR,2017-05-01,2017-05-01T18:52:46Z,b'$DJIA $CLDR $SNAP $FB $NFLX $TSLA $ALGN $SPX $SPY $BABA $TWTR - Based on what?',None
81681153,TWTR,2017-05-01,2017-05-01T18:51:12Z,b'$TWTR island top ?',Bearish
81681128,TWTR,2017-05-01,2017-05-01T18:51:16Z,b'$TWTR this should make a big run# has a  long way to catch up to Dow 21k which it didn&#39;t participate.',Bullish
81681059,TWTR,2017-05-01,2017-05-01T18:50:36Z,b'$TWTR 17.65 will be retested!',Bullish
81680964,TWTR,2017-05-01,2017-05-01T18:49:52Z,b'Facebook (FB) to Report Q1 Earnings: What&#39;s in the Cards?\n http://bit.ly/010517FB1 $FB $TWTR',None
81680830,TWTR,2017-05-01,2017-05-01T18:48:53Z,b'Got into $TWTR early! Let&#39;s keep rocking this part out for the long! ?',Bullish
81680781,TWTR,2017-05-01,2017-05-01T18:48:33Z,b'$DJIA $CLDR $SNAP $FB $NFLX $TSLA $ALGN $SPX $SPY $BABA $TWTR all get corrected FOR SOME NEW LOWS Bearish',None
81680646,TWTR,2017-05-01,2017-05-01T18:47:35Z,b'Why in the world would you sell $TWTR before #newfronts tonight?',Bullish
81680530,TWTR,2017-05-01,2017-05-01T18:46:49Z,b'$FB# $NVDA. $TSLA  strong run on my calls.. up by 50K+ in a week. Holding it until ER. $TWTR puts down by by 30%.. holding it for long.',None
81680270,TWTR,2017-05-01,2017-05-01T18:45:04Z,b'$TWTR give me 22',None
81680074,TWTR,2017-05-01,2017-05-01T18:43:42Z,b'$TWTR Dope',None
81679791,TWTR,2017-05-01,2017-05-01T18:41:42Z,b'$TWTR ?lets rock!',None
81679647,TWTR,2017-05-01,2017-05-01T18:40:43Z,b'$DJIA SAVE ASSETS $CLDR $SNAP $FB $NFLX $TSLA $ALGN $SPX $SPY $BABA $TWTR',None
81679638,TWTR,2017-05-01,2017-05-01T18:40:36Z,b'$TWTR blood bath on approach',Bearish
81679498,TWTR,2017-05-01,2017-05-01T18:39:49Z,b'$TWTR when jack buys u buy because he knows something',None
81679493,TWTR,2017-05-01,2017-05-01T18:39:44Z,b'$TWTR gunna get ugly',Bearish
81679481,TWTR,2017-05-01,2017-05-01T18:39:40Z,b'$TWTR on at IAB Newsfronts 6-8pm this eve. Expect more bullish news about 24hr live video then.',None
81679178,TWTR,2017-05-01,2017-05-01T18:37:25Z,b'$NFLX $GOOG $FB $AMZN $AAPL $P $SNAP $TWTR $MSFT more porn for granny.',None
81679048,TWTR,2017-05-01,2017-05-01T18:36:32Z,b'$TWTR Going to drop like a rock into those two gaps. Might gap down in the am as we get terms of Bloomberg deal. Content providers are king.',Bearish
81678803,TWTR,2017-05-01,2017-05-01T18:34:56Z,b'$TWTR Merging $TWTR w/ Bloomberg makes a lot of sense with many symmetries.   Bloomberg could wind up an acquirer.',None
81678665,TWTR,2017-05-01,2017-05-01T18:33:59Z,b'$TWTR --Sell it now and Run !!!!!!!!!!!!!',Bearish
81678552,TWTR,2017-05-01,2017-05-01T18:33:13Z,b'$DJIA DROP OF THE DAY IS COMING $CLDR $SNAP $FB $NFLX $TSLA $ALGN $SPX $SPY $BABA $TWTR',None
81678462,TWTR,2017-05-01,2017-05-01T18:32:30Z,b'$TWTR absolutely correct ... and for all we know they get half ... maybe more ... maybe all ... wait ... I am getting dizzy ...',None
81678314,TWTR,2017-05-01,2017-05-01T18:31:34Z,b'$TWTR its such a boring PM.. sticking around the resistance 17.44..',Bearish
81678303,TWTR,2017-05-01,2017-05-01T18:31:31Z,b'$TWTR Bloomberg senses TWTR&#39;s desperation. Everyone does. The revenue split may be minimally beneficial. Deal doesn&#39;t even start until fall.',Bearish
81678273,TWTR,2017-05-01,2017-05-01T18:31:19Z,b'$TWTR will Michael Bloomberg soon announce he has taken a stake in Twitter? That would be an interesting play',None
81678038,TWTR,2017-05-01,2017-05-01T18:29:59Z,b'$TWTR For all we know TWTR gets ZERO revenue from Bloomberg deal. Why didn&#39;t they disclose details and revenue split? Content providers king',Bearish
81677971,TWTR,2017-05-01,2017-05-01T18:29:29Z,b'$TWTR Is the new target 25?',None
81677914,TWTR,2017-05-01,2017-05-01T18:29:11Z,b'$TWTR Being on the social media space# does TWTR typically jump in unison with FB earnings beats# and if so# typically by how much?',None
81677772,TWTR,2017-05-01,2017-05-01T18:28:10Z,b'$TWTR no short play here - still way oversold - going higher',None
81677036,TWTR,2017-05-01,2017-05-01T18:23:25Z,b'$TWTR $SNAP   Gimme a break!  Teenagers buy stuff &amp; get parents to buy stuff &amp; used by college students &amp; millennials.  \nAugmented Reality.',None
81676620,TWTR,2017-05-01,2017-05-01T18:20:35Z,b'Twitter: Just Follow Jack http://bit.ly/010517TWTR3 $TWTR',None
81676580,TWTR,2017-05-01,2017-05-01T18:20:23Z,b'$TWTR Following Jack! Will keep buying!',Bullish
81676427,TWTR,2017-05-01,2017-05-01T18:19:11Z,b'$TWTR follow Jack and keep buying... more deals on the way  https://aff.whotrades.com/t/b/wekva/',None
81676227,TWTR,2017-05-01,2017-05-01T18:18:07Z,b'$TWTR Inverted head and shoulders.  Going higher today!',Bullish
81675932,TWTR,2017-05-01,2017-05-01T18:16:10Z,b'https://youtu.be/oBnO5v5mm-s Market Opening: $OCN $YTEN $MTBC $CCN $TWTR $AEZS',None
81675578,TWTR,2017-05-01,2017-05-01T18:13:46Z,b'$GOOGL $PCLN $AMZN $TSLA dont forget $twtr +5.3 % and more',None
81675440,TWTR,2017-05-01,2017-05-01T18:12:52Z,b'$AMZN $AAPL $FB $BABA $TSEM dont forget $twtr doing better than amazn today',None
81675368,TWTR,2017-05-01,2017-05-01T18:12:23Z,b'$AMZN $TSLA well $TWTR twitter is doing better than amazon today with 5% + rise so....',None
81675183,TWTR,2017-05-01,2017-05-01T18:11:00Z,b'5k $TWTR june 16th 17 puts trade',None
81674628,TWTR,2017-05-01,2017-05-01T18:07:17Z,b'US Fed appeals court declines to rehear challenge to &quot;net neutrality&quot; rules - $NFLX $GOOG $FB $AMZN $AAPL $P $SNAP $TWTR $MSFT',Bearish
81674314,TWTR,2017-05-01,2017-05-01T18:05:19Z,b'$TWTR Spring is here and education is next for twitter. I see a big future for them with news but think of all possibilities..',Bullish
81672989,TWTR,2017-05-01,2017-05-01T17:57:19Z,b'$TWTR 17 Puts BUYING Activity expiring on 16th Jun# Vol 5000',None
81672981,TWTR,2017-05-01,2017-05-01T17:57:16Z,b'$TWTR Guys# guys. Twitter is growing# it&#39;s finally becoming a platform for the average joe. Once this hits $20# it&#39;s never going back under.',Bullish
81671985,TWTR,2017-05-01,2017-05-01T17:50:29Z,b'Three of my longs are trending $TSLA $TWTR $SQ',Bullish
81671755,TWTR,2017-05-01,2017-05-01T17:49:00Z,b'$TWTR do u know who watches bloomberg? ppl w/ massive disposable income. Financial ads $ galore. U can bet kiddie $SNAP wont have those ads.',Bullish
81670737,TWTR,2017-05-01,2017-05-01T17:42:14Z,b'Here&#39;s Why Twitter (TWTR) Stock Soared Today http://bit.ly/010517TWTR2 $TWTR',None
81670694,TWTR,2017-05-01,2017-05-01T17:41:58Z,b'$TWTR TWTR now entering Bull Market. I love this stock at this price!!',None
81670640,TWTR,2017-05-01,2017-05-01T17:41:33Z,b'Sold $Twtr for an 8% profit.Do not expect a 200 daily sma breakthrough just yet.Will buy around 16#4 again',Bullish
81670427,TWTR,2017-05-01,2017-05-01T17:40:32Z,b'minute-by-minute VWAP results for $TWTR stock https://marketchameleon.com/Overview/TWTR/VwapTable/',None
81670403,TWTR,2017-05-01,2017-05-01T17:40:11Z,b'$DJIA $CLDR $SNAP $FB $NFLX $TSLA $ALGN $SPX $SPY $BABA $TWTR all earlier down side gaps will get corrected FOR SOME NEW LOWS',Bearish
81670032,TWTR,2017-05-01,2017-05-01T17:37:44Z,b'$SNAP don&#39;t compare a Turdd like Snapshit to Twitter $TWTR',None
81669886,TWTR,2017-05-01,2017-05-01T17:36:44Z,b'Why the Bulls Are Wrong About Twitter Inc. Stock http://bit.ly/010517TWTR1 $TWTR $FB',None
81669877,TWTR,2017-05-01,2017-05-01T17:36:37Z,b'$TWTR Worth more than SNAP. All momentum to $22+',Bullish
81669822,TWTR,2017-05-01,2017-05-01T17:36:18Z,b'$TWTR a thanks to @mothermarkets @Trilliondolla @InvincibleHand 4 making the lows feel temporary',Bullish
81669511,TWTR,2017-05-01,2017-05-01T17:34:08Z,b'@gglaw I think $TWTR has a lot of upside potential# more cash on hand than $SNAP and they are signing some good content deals# 24hr streams',None
81669155,TWTR,2017-05-01,2017-05-01T17:31:54Z,b'$TWTR is starting to look like a modern version of FTA(Free to Air) broadcasting',Bullish
81668984,TWTR,2017-05-01,2017-05-01T17:30:42Z,b'Twitter: Thinking Outside The Box In 2017 https://seekingalpha.com/article/4041239?source=ansh $TWTR# $FB# $GOOGL# $GOOG',None
81668774,TWTR,2017-05-01,2017-05-01T17:29:25Z,b'$SNAP   Why does every social media company have to be $FB?!   $TWTR    Variety is the spice of life!  $LN',None
81668740,TWTR,2017-05-01,2017-05-01T17:29:11Z,b'$GLUU $TWTR Both right at 4.71% on the day.',Bullish
81668631,TWTR,2017-05-01,2017-05-01T17:28:36Z,b'$TWTR $20 please.',Bullish
81668414,TWTR,2017-05-01,2017-05-01T17:27:08Z,b'$TWTR This is setting up to be a really NICE ShorT',Bearish
81668297,TWTR,2017-05-01,2017-05-01T17:26:29Z,b'$TWTR ADD UFC and Champions League and i will on twitter 24/7 :)',None
81668161,TWTR,2017-05-01,2017-05-01T17:25:37Z,b'$TWTR green',Bullish
81668070,TWTR,2017-05-01,2017-05-01T17:24:58Z,b'$TWTR really ?',Bullish
81667883,TWTR,2017-05-01,2017-05-01T17:23:46Z,b'$TWTR  $ 20 this week hang long',Bullish
81667759,TWTR,2017-05-01,2017-05-01T17:23:02Z,b'@mothermarkets @VincentBlack   But I would say there is more bearishness for $SNAP after IPO than $FB &amp; $TWTR.  People were rosy about them.',None
81667111,TWTR,2017-05-01,2017-05-01T17:19:06Z,b'$AMD Happy Birthday AMD. You are trending. $TWTR bulls are proud',Bullish
81667053,TWTR,2017-05-01,2017-05-01T17:18:32Z,b'$TWTR everyone on this board bashing on. E way down how they should be a monetized news platform. Well here you go# now what? Bash JD hahaha',None
81666891,TWTR,2017-05-01,2017-05-01T17:17:36Z,b'Twitter: The Jack Dorsey Effect Continues https://seekingalpha.com/article/4067515?source=ansh $TWTR',None
81666884,TWTR,2017-05-01,2017-05-01T17:17:22Z,b'@Wallet @KABOOM4LIFE he is attempting to save his other baby $TWTR. Never underestimate what you will do for your children.',None
81666840,TWTR,2017-05-01,2017-05-01T17:17:07Z,b'$TWTR damn shorties cost me to sell my 16 calls last week# damn# pull back did not happened to buy call again # damn',Bullish
81666737,TWTR,2017-05-01,2017-05-01T17:16:18Z,b'$TWTR  Accumulation at work',Bullish
81666295,TWTR,2017-05-01,2017-05-01T17:13:45Z,b'$TWTR Long term this is great# short term... not so much. Regardless of news# it&#39;s way overbought on the daily by basically every metric.',None
81666251,TWTR,2017-05-01,2017-05-01T17:13:33Z,b'$TWTR Starts trading under the VWAP 17.36 heading to close at or under 16.80',Bearish
81666112,TWTR,2017-05-01,2017-05-01T17:12:46Z,b'@VincentBlack   Looks like I missed this surge in $TWTR   but $ snap seems to hold up well.',None
81665904,TWTR,2017-05-01,2017-05-01T17:11:15Z,b'@gglaw I know it&#39;s not a popular stock# but $TWTR has been on a tear lately# just signed big news with Bloomberg - might be worth a look.',None
81665680,TWTR,2017-05-01,2017-05-01T17:09:44Z,b'@twitSocial I know you&#39;re looking at the indices and expect a sell off...don&#39;t think it will effect $twtr much.',None
81665629,TWTR,2017-05-01,2017-05-01T17:09:26Z,b'$TWTR jumps: streaming TV deal with #Bloomberg. Good sign; surge in short-term momentum - real? Want these? askSlim',None
81665551,TWTR,2017-05-01,2017-05-01T17:09:04Z,b'$TWTR sell now before it gets ugly !!',Bearish
81665548,TWTR,2017-05-01,2017-05-01T17:08:55Z,b'$TWTR who&#39;s ready to be kicked in the nut$# again# for the 5th time. I LOVE IT.',None
81665529,TWTR,2017-05-01,2017-05-01T17:08:45Z,b'$twtr bears hoping for some relief with market sell off...I think tooo much good news for $twtr wont be effected.',Bullish
81665374,TWTR,2017-05-01,2017-05-01T17:07:45Z,b'Tech bubble will end badly?\n\n$fb $twtr $nflx $intc $ibm $amd',None
81665373,TWTR,2017-05-01,2017-05-01T17:07:45Z,b'@Apex1 @Jenson   I&#39;ve become bored with $FB &amp; $TWTR.  Never used Instagram or $SNAP.',None
81665318,TWTR,2017-05-01,2017-05-01T17:07:23Z,b'$ANET $TWTR - way to go!',Bullish
81665298,TWTR,2017-05-01,2017-05-01T17:07:20Z,b'$TWTR prez breaks the bank!!! Let twitter get sold out at 0',Bearish
81665113,TWTR,2017-05-01,2017-05-01T17:05:54Z,b'$TWTR 600+ puts... this settles down below 17 I am out will big $$$$',Bearish
81664859,TWTR,2017-05-01,2017-05-01T17:03:59Z,b'$TWTR breaking news Trump will be honored to meet Kim Jong UN# so no nuclear threat. way up stocks. $APPL $MSFT',None
81664696,TWTR,2017-05-01,2017-05-01T17:03:08Z,b'$TWTR Bigly on a roll. $17 coming.',Bearish
81664674,TWTR,2017-05-01,2017-05-01T17:02:50Z,b'$TWTR great short opp here',None
81664571,TWTR,2017-05-01,2017-05-01T17:02:16Z,b'Mid Day Gainers : $MTBC $CCCR $XRF $ENSG $OHGI $CMRE $JMEI $ECOL $AHGP $TWTR $KMG $SNDR',None
81664413,TWTR,2017-05-01,2017-05-01T17:01:13Z,b'$TWTR 20 by EOW',None
81664203,TWTR,2017-05-01,2017-05-01T16:59:50Z,b'$TWTR she works for Zacks# does this answer any questions some had on here?',None
81664126,TWTR,2017-05-01,2017-05-01T16:59:15Z,b'$TWTR going to be a lot of regret for anyone not buying this under 20 - going higher',None
81664120,TWTR,2017-05-01,2017-05-01T16:59:12Z,b'$TWTR love the shorts! All providing cannon fodder fuel to the squeeze# pile on! LOL!',Bullish
81663962,TWTR,2017-05-01,2017-05-01T16:58:03Z,b'$TWTR base formed last week - more announcements to come - careful shorts - going higher',None
81663950,TWTR,2017-05-01,2017-05-01T16:57:56Z,b'$TWTR Sorry &#39;bout yer brain @Invincible Hand. Classic case of insider trading w JD front running Bloomberg deal. It&#39;s wrong for JD to do.',Bearish
81663902,TWTR,2017-05-01,2017-05-01T16:57:41Z,b'$TWTR Blomberg New Fronts presentation starts 3pm. Not sure if market react to it...',Bullish
81663826,TWTR,2017-05-01,2017-05-01T16:57:10Z,b'$TWTR Bigly at it again.',Bearish
81663716,TWTR,2017-05-01,2017-05-01T16:56:28Z,b'market started showing heavy weakness $snap $djia already in 20901 to 20709 phase  20600 then 20400 must $spx $spy all get hit $twtr',Bearish
81663711,TWTR,2017-05-01,2017-05-01T16:56:36Z,b'$FB# $HIMX# $MNKD# $ITCI# $UVXY# $JNUG# $AAPL# $MOMO# $AAOI# $TWTR# $SNAP# $EXAS# $WTW# $SHOP# $PYPL# $SVXY# $GS',None
81663687,TWTR,2017-05-01,2017-05-01T16:56:28Z,b'$TWTR',Bearish
81663613,TWTR,2017-05-01,2017-05-01T16:55:47Z,b'$TWTR Bigly just tweeted as expected. Breaking up Big Banks. LOL.',None
81663387,TWTR,2017-05-01,2017-05-01T16:54:19Z,b'$TWTR I bet it was# try $17.40 as well!',None
81663312,TWTR,2017-05-01,2017-05-01T16:53:48Z,b'@gp1M  sold $AOBC# then bought $Twtr# now $AMD #25%Margin',None
81663119,TWTR,2017-05-01,2017-05-01T16:52:36Z,b'$TWTR Had to block the disaster guy.  Made my brain hurt.',None
81663094,TWTR,2017-05-01,2017-05-01T16:52:37Z,b'$TWTR only a matter of time before reality sets back in.',None
81663007,TWTR,2017-05-01,2017-05-01T16:51:57Z,b'$TWTR News of the SEC inquiry will halt the stock. It will gap down and reopen at about $10. Dorsey clearly traded on insider info! Prison.',Bearish
81662978,TWTR,2017-05-01,2017-05-01T16:51:43Z,b'$TWTR there was hints long for awhile that they will be having 24/7 deal.  This is nothing new...now its just confirmed.',None
81662974,TWTR,2017-05-01,2017-05-01T16:51:53Z,b'$TWTR Breaking down.',Bearish
81662942,TWTR,2017-05-01,2017-05-01T16:51:34Z,b'$TWTR Large institutional buying and Hedge Funds will drive this higher. I&#39;m still buying at this level.',Bullish
81662917,TWTR,2017-05-01,2017-05-01T16:51:31Z,b'Monday links: the new trading floor# adapt vs. die and a hi-tech chip bag. https://abnormalreturns.com/2017/05/01/monday-links-the-new-trading-floor/ $AAPL $TWTR $SPY',None
81662899,TWTR,2017-05-01,2017-05-01T16:51:11Z,b'$TWTR Oh shut up you winning B otch',None
81662759,TWTR,2017-05-01,2017-05-01T16:49:56Z,b'$TWTR Which one of us had inside information available to us on Friday regarding the Bloomberg deal? Why does JD get to make $500K today?',Bearish
81662713,TWTR,2017-05-01,2017-05-01T16:49:32Z,b'$TWTR long calls :)',Bullish
81662703,TWTR,2017-05-01,2017-05-01T16:49:27Z,b'$TWTR suckering bears once again I love it...hope they keep it overnight.',Bullish
81662633,TWTR,2017-05-01,2017-05-01T16:49:06Z,b'$TWTR Name 1 other CEO (who is not in prison) who gets to buy stock on Friday ahead of deal on Sunday!? Insider trading. Ask Martha Stewart!',Bearish
81662505,TWTR,2017-05-01,2017-05-01T16:47:59Z,b'$TWTR Definitely in BTD mode.',Bullish
81662477,TWTR,2017-05-01,2017-05-01T16:47:49Z,b'$TWTR irrational exuberance',None
81662264,TWTR,2017-05-01,2017-05-01T16:46:23Z,b'$TWTR lunch time .. power hour will hopefully take it higher and close HOD',Bullish
81662182,TWTR,2017-05-01,2017-05-01T16:46:03Z,b'$TWTR Quite sure calls were made.',Bearish
81662087,TWTR,2017-05-01,2017-05-01T16:45:04Z,b'$TWTR East coast SEC may very well be in contact with west coast attys for TWTR &amp; JD right now. 9:45am PST. Investigation could be announced',Bearish
81661952,TWTR,2017-05-01,2017-05-01T16:44:03Z,b'$TWTR we have an expert on SEC filings here folks:',None
81661862,TWTR,2017-05-01,2017-05-01T16:43:24Z,b'$TWTR Very nice!!',Bullish
81661856,TWTR,2017-05-01,2017-05-01T16:43:31Z,b'Chart of $TWTR 5/12 $17 calls scalp this AM from .58 to .80. Entry and exit market w/ pink arrow# &amp; tech. reasons.',None
81661833,TWTR,2017-05-01,2017-05-01T16:43:08Z,b'After Holding Key Support Level# Twitter Continues Rally $TWTR $19.70 Next Level To Watch http://www.topstockcharts.com/2017/04/twitter-holds-key-support-rally-likely.html',Bullish
81661792,TWTR,2017-05-01,2017-05-01T16:42:54Z,b'$TWTR strange ... saying the most idiotic things with no chance of happening ... for what? ... some humans are some very odd animals',None
81661760,TWTR,2017-05-01,2017-05-01T16:42:53Z,b'$TWTR Yes! JD blatantly front running inside information in very high profile transaction ahead of high profile deal. Must be made example!',Bearish
81661704,TWTR,2017-05-01,2017-05-01T16:42:24Z,b'$TWTR - every little dip / bought.',None
81661665,TWTR,2017-05-01,2017-05-01T16:42:10Z,b'$TWTR YOU WILL GET AN $18 PRINT TODAY.',None
81661660,TWTR,2017-05-01,2017-05-01T16:42:06Z,b'$TWTR shareholders need to act.',Bearish
81661560,TWTR,2017-05-01,2017-05-01T16:41:31Z,b'$TWTR gona close around 17.40-50 if not more',Bullish
81661514,TWTR,2017-05-01,2017-05-01T16:41:22Z,b'$TWTR JD did open himself up for major scrutiny. No Bueno.',Bearish
81661512,TWTR,2017-05-01,2017-05-01T16:41:08Z,b'$TWTR Take profit if Cramer and Team Ponytail start pumping.  Otherwise hold and profit.',Bullish
81661481,TWTR,2017-05-01,2017-05-01T16:40:56Z,b'$TWTR please bring this down to $17.25/$17 would be much appreciated!',None
81661285,TWTR,2017-05-01,2017-05-01T16:39:37Z,b'$TWTR SEC steps in today or tomorrow. Stock halts trading. Gaps down to $10. SEC is late! Drop the donut box and get to WORK! smh.',Bearish
81661223,TWTR,2017-05-01,2017-05-01T16:39:19Z,b'$TWTR charts show to the moon!',None
81661120,TWTR,2017-05-01,2017-05-01T16:38:49Z,b'$TWTR AND HERE COME THE SHORTS! Hahahaha',None
81661050,TWTR,2017-05-01,2017-05-01T16:38:25Z,b'$TWTR slow but steady.',Bearish
81660895,TWTR,2017-05-01,2017-05-01T16:37:34Z,b'$TWTR The SEC needs to do their dmn job and make example out of CEO who front runs inside information. Jack buys Friday. Deal on Sunday. WTF',Bearish
81660890,TWTR,2017-05-01,2017-05-01T16:37:33Z,b'Please take this poll for $SNAP -- TY.\n$TWTR $FB $AAPL $AMZN $TSLA  https://twitter.com/zomgjon/status/858997752474292224',None
81660826,TWTR,2017-05-01,2017-05-01T16:37:05Z,b'$TWTR selloff time.',Bearish
81660787,TWTR,2017-05-01,2017-05-01T16:36:49Z,b'12 Biggest Mid-Day Gainers For Monday https://benzinga.com/z/9377319 $AHGP $CCCR $CMRE $MTBC $ENSG $OHGI $CMRE $JMEI $ECOL $TWTR $KMG $SNDR',None
81660732,TWTR,2017-05-01,2017-05-01T16:36:30Z,b'$TWTR she is proving nothing# pure fear mongering. Works for Zacks! What&#39;s Zacks PT on Twitter? I think I hit a nerve# blocked soon LOL',None
81660707,TWTR,2017-05-01,2017-05-01T16:36:17Z,b'Here&#39;s the last insider purchases by someone other than Jack: the CFO and Chairman of the Board in 2016. $TWTR',None
81660488,TWTR,2017-05-01,2017-05-01T16:35:02Z,b'$TWTR hate to say that but shorts should learn to listen me',None
81660470,TWTR,2017-05-01,2017-05-01T16:34:48Z,b'Here is Jack&#39;s most recent purchase listed on the SEC website.  $TWTR',None
81660379,TWTR,2017-05-01,2017-05-01T16:34:11Z,b'For those who don&#39;t know# all of the insider transactions must be made available within 48 hours of the purchase or sell via Form 4. $TWTR',None
81659996,TWTR,2017-05-01,2017-05-01T16:31:41Z,b'$TWTR Look for similar deals to be announced. Everyone criticized Twitter for not knowing what it wanted to be. We now have clarity',Bullish
81659847,TWTR,2017-05-01,2017-05-01T16:30:33Z,b'$TWTR 200MA short setup.',Bearish
81659817,TWTR,2017-05-01,2017-05-01T16:30:22Z,b'Unusual Options Activity http://ploutuscharts.com/unusual-options-activity-options-market/ $X $AAOI $TWTR',None
81659524,TWTR,2017-05-01,2017-05-01T16:28:28Z,b'$TWTR New shorts piling in and profit taking will accelerate sell off from here. Deal is more hype than substance and Q2 guidance is BAAAAD!',Bearish
81659346,TWTR,2017-05-01,2017-05-01T16:27:21Z,b'Last time a non-Jack insider bought at Twitter was the CFO and Chairman in February 2016 (2 different people). Stock around $16. $TWTR',None
81659274,TWTR,2017-05-01,2017-05-01T16:26:43Z,b'$TWTR running into resistance right where expected at the top of this channel.',None
81659039,TWTR,2017-05-01,2017-05-01T16:25:05Z,b'$TWTR topped out. $17 close.',Bearish
81658682,TWTR,2017-05-01,2017-05-01T16:22:40Z,b'$TWTR One more quarter showing good MAU &amp; DAU growth &amp; will be off to the races. Ad revenue will follow once return of growth confirmed.',None
81658359,TWTR,2017-05-01,2017-05-01T16:20:42Z,b'$TWTR Bigly is about to# tweet again. Lol',Bearish
81658306,TWTR,2017-05-01,2017-05-01T16:20:26Z,b'$TWTR $20 by end of month.',Bullish
81658113,TWTR,2017-05-01,2017-05-01T16:19:17Z,b'$TWTR TWTR MAU growth STINKS! Only 20 million in 12 mos: bots# duplicate accts &amp; one-time Trump bump. IG growing fast 200 million in 10 mos.',Bearish
81657837,TWTR,2017-05-01,2017-05-01T16:17:44Z,b'$TWTR didn&#39;t see or hear anything about Fabric deal to google. Anyone else?',None
81657817,TWTR,2017-05-01,2017-05-01T16:17:44Z,b'$TWTR I would appreciate the SEC asking why a CEO buys 550K shares of his own stock just hours BEFORE a major partnership is announced! SEC?',Bearish
81657611,TWTR,2017-05-01,2017-05-01T16:16:18Z,b'$TWTR Great volume# great action# MAUs growing meaningfully again. Just think twtr valuation with SNAPs user growth# back to $30s easy!',Bullish
81657577,TWTR,2017-05-01,2017-05-01T16:16:06Z,b'You can really see when the insiders believe. The Twitter insiders should ALL be greedy right now. But they&#39;re not. Bad sign. $TWTR',None
81657518,TWTR,2017-05-01,2017-05-01T16:15:43Z,b'$twtr I see a big resistance at $20. It will probably be a slow march to that target.',None
81657511,TWTR,2017-05-01,2017-05-01T16:15:37Z,b'Unusual Options Activity ihttp://ploutuscharts.com/unusual-options-activity-options-market/ $X $TWTR $MSFT',None
81657397,TWTR,2017-05-01,2017-05-01T16:15:02Z,b'Dorsey&#39;s $TWTR stock purchases would matter to me if the General Counsel# the CFO# the Chief Tech Officer etc. were all buying. They&#39;re not.',None
81657284,TWTR,2017-05-01,2017-05-01T16:14:13Z,b'Dorsey&#39;s $TWTR buys are meaningless. It&#39;s a CEO &quot;confidence&quot; buy and that&#39;s it. He&#39;s the only insider to buy in 2017.',None
81657170,TWTR,2017-05-01,2017-05-01T16:13:28Z,b'$TWTR 15 Calls BUYING Activity expiring on 15th Sep# Vol 3619',None
81657057,TWTR,2017-05-01,2017-05-01T16:12:36Z,b'HOT stocks today $MTBC $OCN $CCCR $ASPS $ITCI $APHB $XRF $CMRE $ARLP $JDST $CLD $TWTR $UCTT $FLT $TRCO $GGP $JIVE $DUST $VRX $NTRP $W $DGAZ',None
81657056,TWTR,2017-05-01,2017-05-01T16:12:36Z,b'$TWTR I love the Bloomberg deal #if they somehow get next season IPL(cricket deal) it would be awesome',Bullish
81656865,TWTR,2017-05-01,2017-05-01T16:11:15Z,b'$TWTR Trades down to close today&#39;s gap asap. Then closes gap back down to $14.75 over next week or two. Just another temp price spike. smh.',Bearish
81656810,TWTR,2017-05-01,2017-05-01T16:10:53Z,b'$TWTR no upgrades coming till this company finds a purpose.',Bearish
81656702,TWTR,2017-05-01,2017-05-01T16:10:18Z,b'$TWTR BENIOFF TIME',None
81656613,TWTR,2017-05-01,2017-05-01T16:09:37Z,b'@Gecko172 traffic n stickiness. any1 dat doesn&#39;t get the effect of tis deal shdn&#39;t be investing in $twtr or social media 4 dat matter.',None
